Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Qatar,QAT,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128004244505.494,149394230769.231,150901648351.649,147625274725.275,100084615384.615,79600274725.2748,93787087912.0879,110575000000,100989560439.56,81411263736.2638,115914835164.836,175876648351.648,145887522791.19,
Romania,ROU,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,2382000000,2864000000,4021000000,5295000000,5837000000,6679000000,7407000000,8784000000,10210000000,12160000000,13575000000,12503000000,12336000000,13603000000,11036000000,10564000000,11399000000,12415000000,11502000000,6555000000,5050000000,5077000000,5754000000,7311000000,9484000000,9718000000,10150000000,9784000000,9839000000,12230000000,13529000000,16116000000,20295000000,26653000000,25560000386.4654,32309535304.5878,46158822112.0707,60039399770.601,47835031536.7181,55642042093.8163,70591286181.6973,66745503430.8707,81000128212.3756,87670266271.7367,78455191744.9203,84172750264.1562,95044510179.3722,107381758001.83,107969136641.879,99783897667.9391,123648220611.864,136972714342.574,146293537823.603,
Russian Federation,RUS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78051420000,96021270000,106115130000,104391360000,90548550000,84633120000,115273010000,116072820000,122862370000,158542460000,212827710000,286350560000,362970300000,435974480000,585253740000,376350610000,479896880000,616135190000,637532440000,634134570000,609723240000,430301780000,372865380000,457060810000,561476020000,535566230000,426276480000,631507570000,680031134786.262,499830576928.443,
Rwanda,RWA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718861175.979375,973344046.887583,1131083813.41019,1314518254.16909,1344590286.92901,1460512709.85794,1525992297.61223,1925634675.11242,2061894401.99602,2270363897.8069,1940499942.33906,2130944925.82181,3035153585.87143,3559792584.41428,
South Asia,SAS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,8428672789.85047,9800579443.95462,11334083362.9106,12687971812.0049,15854871498.9846,19159056445.0268,19237923103.7188,19510564606.2805,20860065958.6842,21565787939.6026,20988041622.0839,21768825048.373,24942192963.7534,27661910884.6453,31265068421.9359,35664302317.6315,37040551128.9236,40729151942.8389,43905125947.4468,50783129980.9434,61249566777.9764,64857183050.0375,69973119535.0777,70712133209.8692,76711792703.8889,88809187462.4813,91727718633.5374,101256987010.578,120466899903.864,156671629391.94,201903650551.65,248673158841.773,305985860069.661,382132119228.961,329948653199.204,427066837263.805,538611133391.171,535083972414.576,564721244294.672,588309558714.94,532892398447.168,536576061067.09,605210518129.197,664626573873.762,675225827262.507,593645893947.543,777739661882.457,923326092500.216,937795144111.681,
Saudi Arabia,SAU,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,2926342588.83146,4381443019.16032,8263662269.7048,32735211276.8268,30569029428.5027,40271954685.6295,46447370487.196,43461485488.608,67765863877.4766,114207846049.825,130400270045.494,92827929399.2084,65883029490.5919,55022817395.3741,43457784923.0971,34042495784.1484,36202666666.6667,37074666666.6667,41272000000,56568000000,59317333333.3333,61049600000,51817333333.3333,49926400000,58430400000,68536266666.6667,70650400000,49295200000,61865066666.6667,85604266666.6667,77105079466.6666,81355600000,101933706666.667,136127200000,197026560000,235673461742.826,264695967447.52,344351854933.334,221808590400,280002683174.933,395989916866.667,423067002716.667,412916177200,382083913326.666,243587049039.558,221616031529.953,258872131192.266,334381499879.283,306480849698.785,204573287564.602,312994192633.323,471840591277.434,399937533011.972,
Sudan,SDN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,784307539.465913,739926886.624268,720670001.679103,1030600002.0612,1262259631.5639,916659803.287431,809307692.307694,787230769.23077,830544425.194815,555560000,457200000,598622222.222223,824033333.333334,511400000,382200000,368900000,376400000,601700000,682900000,677320000,642600000,625200000,880800000,1838700000,1731100000,2110490000,2588660000,3843710000,5019235827.78632,6044867547.37594,9582520737.14264,12168504560.2007,8617886466.43557,11785001454.4787,11039723501.6939,5139579155.96465,6056865354.7344,6059926043.21962,4911792485.52157,4639355353.18335,5884045887.37555,5122821139.4206,5203179837.82677,5126766430.73659,6777637847.71303,6375470312.47365,,
Senegal,SEN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,608671204.583563,696178343.732228,703660398.425797,864947375.054613,686842344.086736,832637415.032083,830463693.73318,1002165915.81191,903512935.500854,972587333.855298,915834523.952885,855200699.565866,1076764779.84536,1124159394.45223,1161799796.45891,1258870069.0379,1536922946.01862,1382454622.06776,1438465411.16997,1233496320.79467,1294441501.70819,1593049198.87139,1442761203.59124,1339311324.23151,1469091606.06497,1522714185.81604,1394953354.5668,1468509540.50978,1595647823.51139,1944212988.9173,2339675738.23275,2562709471.70904,2578414870.57661,3079515594.28798,3799909960.89492,3299153088.24907,3421347273.50016,4060552764.64885,4209570909.46504,4494355538.65516,4600793330.1439,4303023449.43592,4398393862.20262,4928072070.17066,5731176879.19021,6281710198.90072,5557950115.06255,7261317869.85385,,,
Singapore,SGP,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,3243377778.93098,5143310591.67107,8061992178.50177,8276472824.01501,9387084700.70872,11230630486.3585,13777772896.7278,18648844408.5001,25238553006.5636,29366329691.3862,30386093632.234,31029081200.6479,31846857058.5376,29728882126.1776,29774273797.6788,37811362862.954,52148378200.4298,60110139255.0561,73997590848.9041,82714306387.6589,90979762221.449,104530175883.946,130745990169.853,170205556045.507,179391755203.307,180630688524.37,153693859849.167,167896563727.293,196286425271.999,178731472089.009,185017568713.449,215645444891.947,268538629396.226,318164741295.273,381120143492.491,444307981876.913,492874764479.194,419568598627.11,538336130447.804,633766010665.584,645340847180.935,667672180931.831,675525275245.649,621099994544.76,603808617616.23,691258395640.603,780329245463.698,775318505305.471,741984985111.946,953144834943.991,1083843133462.28,1050464265322.84,
Solomon Islands,SLB,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,17935067.201955,27374381.3267613,36149254.2830213,40290349.9651847,74252481.745354,84957442.769065,79180268.114129,74348341.3034072,78968563.5126506,107637882.168092,83943002.5081538,83835773.7662779,87515963.3103849,107466126.721675,105091409.903739,97794064.339241,116401141.909937,138758922.167958,172191316.714071,193628263.913329,211309785.959658,217000067.762868,229489746.274379,199017820.200427,226326568.22437,128769680.992258,98764543.7842485,52153333.0261388,95413260.0758871,126955928.886314,154873052.965645,175145582.386238,232919310.680075,279771398.311545,237330170.205633,334778544.936182,566074822.15902,652256160.512629,604833540.011983,613377152.430426,577569934.643329,596408172.26547,635342127.392287,723174816.941501,641181034.401875,485478855.810944,468340548.958447,478681039.867653,612073948.289026,
Sierra Leone,SLE,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,162843910.128484,211643580.663363,243147280.736388,276053199.62088,203606514.784579,147983640.945582,142097127.169479,173947688.229837,160065565.242569,152670870.239665,183006401.552176,156618285.922254,178022219.618418,210347153.822874,225080118.392948,204237997.684749,179078443.757202,217636028.696143,129026823.457753,110428164.532044,49104288.6653608,57535664.0816363,34816580.2477005,62469928.9000419,85412755.3878202,116440990.372718,178533545.361421,211709438.96203,267166331.345732,314854390.102886,373840282.630795,348113106.648199,379563824.494326,426525900.245736,547665897.758826,1242650390.18562,1768464063.47124,1510539944.70542,787912859.0767,796004467.752928,857414412.316591,756435547.518508,652214818.730465,676704959.630196,1124388632.8179,1198196057.38247,,
El Salvador,SLV,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,899640000,1126400000,959600000,1355680000,1270760000,970200000,867840000,930840000,954240000,951360000,1055861834.44453,950660000,962820000,934580000,1002579703.09078,927954261.954262,1006957041.76218,1178166065.14788,1352198195.61793,1620979486.93541,1694917190.17705,2224125624.55389,2312507138.77785,2332900000,2650200000,2603500000,2679600000,2862191937.15393,2976050173.14003,3516830000,4005070000,4657280000,4989000000,4292765311.30289,5027624906.95867,5940297855.203,6188885212.23516,6611600026.26342,6732651568.22523,7038574510.83568,7004149337.11535,7388273026.80877,7789397195.01736,8300331326.17728,6288341535.72712,8540513327.28316,10459574219.1512,11073350367.8828,
San Marino,SMR,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546681214.63383,2782286981.5178,2677241242.08927,2527765314.58095,3534433293.71702,,,
Somalia,SOM,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11850849406.8287,14958480593.6139,11916974414.0382,13167000414.7645,16220509342.5408,15577541060.8104,19329519253.7704,20032413159.2978,18199130430.5748,19933550593.1795,22503385654.328,25625867145.2836,26807980692.0173,26150231610.2785,34668277224.081,40690257781.6804,45487319488.236,
Sub-Saharan Africa (excluding high income),SSA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,45320327764.787,47288600764.9694,64932621550.672,91082927812.2691,74408676463.5606,60880203826.8102,59107915488.6283,59836728880.7819,59484491578.9734,52453961333.9267,65286917517.9399,66940874556.3439,69988339487.4393,82028119473.7218,78700925803.8082,80798789915.2715,80205987506.3772,82057431517.912,85112772635.9037,92660731282.0677,93930425648.8689,85820699123.8815,100470157267.567,118118681303.115,113746703557.403,117091551430.474,149211714878.518,189568882619.535,246760821583.334,288234758241.715,346724564437.894,419658183146.937,320243486499.666,418461561513.855,501823075888.176,493667600684.487,501651341956.144,479326277290.855,370264709878.59,347577767782.925,404213661722.632,453569482580.772,449666257924.891,369583900052.71,487611855802.063,562521924396.847,501372089828.324,
South Sudan,SSD,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3789118221.52178,2534790000,1664022400,2621202000,3180630000,3721810000,2430940000,4786960000,6078303000,,
Sub-Saharan Africa,SSF,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,45367711384.3861,47357814265.867,65021696394.5489,91172608908.4668,74497854144.5321,60958425958.6099,59186451132.2822,59935954481.3472,59603217961.5528,52586370376.1814,65445310167.9963,67130867106.1129,70175283239.8279,82268613549.293,78929398666.4673,81054802915.7188,80535028131.7067,82383274628.5287,85475365294.3748,93020204977.0139,94329070547.8427,86217935351.9228,100925640884.957,118636827652.49,114296751552.358,117684092369.914,149874785340.997,190229045329.162,247507821019.363,289116560218.203,347592685559.44,420570536317.801,321110544776.729,419315789875.569,502776791847.629,495043080425.715,503170177898.805,480737000519.783,371607009336.728,349298416728.95,406206550493.268,455791354847.263,451826045811.922,370861552311.129,489412976717.328,564876089429.477,504088045455.293,
Small states,SST,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,7173942717.40352,8580560746.01282,9804750253.3734,12064594109.538,15459656462.8231,16586231188.0593,15671505840.5265,14648353929.9633,15852512513.6008,16015753698.2186,16818406799.6961,19420297564.9653,21167156780.8705,23278847471.9991,33407343000.083,30465961426.4037,31118438632.0351,31468330135.48,34889791759.2767,41094105615.4659,43417604516.3547,44063155290.6485,44755701974.5893,49146629984.8626,54472480892.1263,50694806762.2866,51007464987.0715,58415651366.9731,72650132579.1645,89466410749.6849,107409056321.976,138065040391.427,168197772651.236,134563577693.162,151791575062.606,191416810214.137,191249376704.693,207441924725.086,210010929416.545,195543802827.479,177279095647.004,208105140820.742,226597978015.427,231934255988.068,195565004130.846,258680962009.746,292606089826.81,282305393410.737,
Sao Tome and Principe,STP,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,17892969.5177329,7726150.84222302,8741594.82176381,24053077.5940152,25544488.0372704,31392236.2187293,22532887.0318119,11106925.7459509,11600395.5438032,10714488.5755605,14470545.3775097,9389210.58919558,13615274.6510685,8245526.28160316,11484384.0481797,9507328.21457862,8140000,,,,,,,12400310,11303244.3,16375327.5,16828167.1,12365638.98228,15908297.22,16999685.132318,16263117.1878785,17914098.9466531,22267988.4796187,20275075.6054507,19448648.8497074,21256130.8906042,26209116.2833675,31209774.7888855,33957847.3097185,54439019.228839,99600674.4807198,96916083.8772568,102843861.004698,94784711.577818,98258018.653594,75865396.7237912,55747351.4958576,82032990.4162429,111123665.263628,,
Suriname,SUR,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439600000,1436100000,1656000000,2069900000,1718300000,2351597840.32374,2863817997.68049,2898933437.11544,2616005808.73952,2373187131.10342,1857655933.41128,1626978220.57685,2170856948.12614,2271303420.15802,2307846088.9845,2454058552.25139,2306185209.1502,2611873388.15846,2580050879.27327,
Slovak Republic,SVK,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7576249295.77797,9122850670.4003,11218960999.9039,11112927827.9469,12123269373.6231,13449570139.9355,12368961239.7569,14405014944.1604,15752685948.3972,13406616060.4792,19701379419.5319,41248181087.7555,47559055892.3021,60427764336.3807,75207946909.1601,84809599279.1162,64007513774.0339,71693961831.0596,87874540552.8217,89327110600.0728,96494626089.111,97202214138.2814,84152357821.9966,86221913785.3781,94107494752.2142,105132610805.931,101374265512.151,94942361770.4699,114094436523.117,119042689749.488,125456159920.897,
Slovenia,SVN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7144400000,6727100000,8322500000,10064400000,10244400000,10218000000,10921500000,10400200000,11084100000,11710700000,13206800000,16230800000,20133800000,22831200000,27230213747.7595,34632733640.6673,39283916899.8043,30008557802.989,31758720735.4762,37562176599.5628,34796087498.1729,36667251151.6426,39115265226.1642,34356511489.1459,36142323547.8524,42026817424.5382,47875138731.9771,47474281257.2777,43826519603.7527,54128497891.1714,58782904723.6928,60195768714.5475,
Sweden,SWE,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,8255995787.05407,9149603384.27041,10767642480.6946,14840002293.1685,19144371178.5072,21041334555.6155,22403686830.3939,23349552899.7086,27082976659.3678,35003803294.2104,39388371278.278,37105817035.8139,35527645603.13,35620350142.9574,37727917442.1394,38877532576.8123,46651622204.4411,57303371195.3879,65063744137.1077,69393672949.8857,80220832054.1316,78702173131.9028,79525591052.6368,68912136089.6211,83268969297.4031,110160556967.182,115682088618.022,115088091087.163,120405357667.696,124277710471.47,133425974706.354,123931939446.313,124627352028.942,158159556058.918,194107124359.246,215249529255.554,254151158315.736,306669488314.281,333279362366.835,239553239156.055,280581829739.934,327039221713.439,311390682500.752,316475606110.733,319952111160.039,270590724326.603,269640837850.38,289432716161.369,316063532588.943,319975130115.418,299980030833.169,378420187738.345,393599608836.567,412587251839.969,
Eswatini,SWZ,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,206187993.50656,235291650.092668,234944999.7957,233794999.7967,244259999.7876,300348232.243224,450673851.427671,497619050.233236,411487829.138803,411901983.756373,345358754.597924,275679495.73662,381850288.039245,573173327.221232,652835371.519496,732228800.52923,819573658.079385,858576439.124113,933655951.334977,932582311.7541,1035623162.67844,1173771775.40642,1139747624.59202,1219518608.55324,1225382016.51176,1152037521.98938,1374972051.42202,1276726579.77429,1287453742.9986,1902385588.12404,2109242625.24431,2075926875.92531,2079540122.56427,2399713857.36864,2042263730.46598,2066217534.86133,2275344210.0773,1783703441.5282,1917902059.96021,2072221717.40991,2140489648.35095,1999150041.92683,1828471070.84181,2098337541.89127,2044012100.25971,2171787991.78361,1911040252.6354,2243403411.67407,2222701859.14621,2301807199.63794,
Sint Maarten (Dutch part),SXM,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058548044.69274,1211522905.02793,1286172625.69833,1300458100.55866,1277765363.12849,1236810055.86592,990800668.497206,827635964.726256,1110706437.73184,542210265.854749,803099321.620112,1390227569.55308,1521902602.46928,
Seychelles,SYC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,37728049.8234798,54648574.0461335,72722391.1042684,94759143.8601642,102770952.883003,97622653.8491111,84388761.8233394,84157456.1417706,102135836.205764,118787364.759353,129744403.023582,155635745.370811,184772280.307874,182500786.480609,233430861.386511,221854341.717696,247376896.003294,314038315.556527,311420909.407074,344751914.909255,344200148.223166,379067346.860954,375751231.663613,431416948.729548,491822324.111842,518850985.761909,557429443.779679,628805856.188836,637138208.027026,729478462.542014,860632522.42083,857306113.013003,906953247.927759,853443701.188038,850321188.5314,952429512.25538,1353186604.61924,1491047536.37259,1385889400.19,1314468479.93307,1671934017.72703,1936742141.82465,2159763546.98629,2100888186.82238,1251488490.39409,1759174249.86844,2266777144.53315,2427934512.25073,
Syrian Arab Republic,SYR,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,1545550000,1958600000,2929000000,3341000000,3172500000,2921400000,2879600000,2697500000,2890100000,1935700000,2315900000,2397000000,4357600000,5459900000,4917200000,4999400000,5280000000,5830000000,6201000000,6504000000,6060000000,5177000000,5813000000,7190000000,7866000000,8477000000,7327000000,10218500000,11907000000,13596800000,16210992197.1401,20289329071.3201,16026286879.9603,19918610841.1065,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628639629,662373031.664429,747401629.180792,613870642.128048,845122100.744874,,,,,,
Chad,TCD,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,132375616.618946,119540436.361957,92867841.7680601,71369896.4881034,87523912.954446,61992125.3253213,106837125.724238,147847612.951492,99485165.0584223,146636252.742973,182709882.488927,226769863.750502,198979149.137802,274218346.635799,233376063.982243,226535162.139392,203155374.914207,195140640.646144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,82274605507.074,82717894624.4042,93328577621.6173,90542680980.8926,88812121876.2285,110767981634.407,132291654234.66,150302028501.846,176298026010.941,203102902552.506,239209394206.244,267782142138.685,336208963065.736,416212684512.679,464507264452.141,451248907475.247,421002835120.268,437201888662.741,533543439843.376,522797841225.696,578203088112.812,819076055319.552,1052218612517.68,1300558682682.7,1617447764873.37,2004696881773.8,2368769797236.92,2019820473284.45,2607372482192,3119326942187.78,3342572300805.21,3560069118190.7,3753077058227.93,3563869077544.5,3417942332600.81,3853533467621.21,4168147959508.45,4166876563593.43,4110539726502.96,5254003989155.38,5575540799620.12,5290663048306.03,
Europe & Central Asia (IDA & IBRD countries),TEC,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187366483219.362,236594298133.485,264983462720.569,275705049839.406,264718308800.614,242447686563.654,300863651680.263,313019192055.341,339431796119.443,433213959687.217,574420053807.325,713068201834.648,880960896079.553,1100218720325.89,1415953249525.25,1018510871738.63,1218285322604.97,1529152991876.93,1576307952280.86,1628895771777.26,1597891940280.77,1267523865064.35,1209334700366.23,1423001600631.15,1646828038542.69,1649998027910.84,1419941977648.39,1930045866269.33,2168168591380.47,2044922841329.31,
Togo,TGO,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,235899039.919896,175360418.995607,189089376.603264,233914332.939475,305221410.729557,345982658.488772,570343873.374192,490392255.844288,449772330.216084,360231526.88194,384884848.241662,392513994.333422,493540532.36088,535216077.254263,561339599.957085,563747088.363196,695708767.274486,660554542.20118,580289980.892671,375487467.968885,408370105.24962,473488420.950622,602450465.997831,546009462.026461,540705213.123472,500255616.820115,457674386.25326,455277239.49497,543032719.350739,720958675.926375,792286871.827572,857678017.362255,879600336.15733,975457204.649611,1221704896.44923,1270069452.09905,1397196921.18519,2081735428.9434,2004740893.23585,2318817195.20829,2144036489.0644,1858822854.08868,1856313432.80541,1854325659.32897,1954535857.21066,1923725573.75538,2005388033.55332,,,,
Thailand,THA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,2989165045.53299,3621011142.82988,4178165194.58912,5133283977.79543,6662662254.19146,8574503442.59679,9253810556.40536,9415256844.96616,9226562144.81492,10415229552.9187,10221982948.4032,12136152044.497,15762783657.3207,21725202214.5222,26879572677.6124,31288759618.8351,37758400992.542,42919349895.0362,49604807760.3208,58705883381.7782,74092754636.6803,75384692682.6971,76161438261.4094,69232188606.9059,74502062917.7025,85996774163.1502,80023990239.1564,84863843158.6845,97031832737.3151,117262828427.82,131739970000,155886340000,186971240000,213345940000,186302056454.442,232905945106.911,269588606027.878,282234045467.389,288789039939.69,285937697578.852,276342059500.101,283737190551.596,313181619956.646,337311403564.148,334995615748.119,270153622215.181,310748391600.529,339250213278.754,352306224621.558,
Tajikistan,TJK,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769367500,995657100,1221538500,882139545.493568,1158051648.57186,1577440531.09831,2133171834.1282,1662443311.07034,2248751275.1924,2932781293.33381,3528283667.7246,3733499702.94772,3186157114.75444,2563997736.831,2250203586.96343,2701280646.30202,2660767411.85552,2883915633.3602,2949737562.44944,4218649752.23989,5552246859.35164,5457663116.28545,
Turkmenistan,TKM,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,93494741802.4138,124028947073.361,135280430660.753,123241870138.523,117905470169.171,130539889649.692,124851971468.784,108712358476.75,121086077973.478,136458320118.821,151794358356.494,171185088529.758,171295029030.726,181652088999.446,193816154537.045,222875236574.74,265392909054.062,291439856202.901,320620299677.159,357755575924.805,371918149198.485,444086104056.807,424568064345.206,423187840309.819,460756416326.299,563247858745.246,679761555466.646,817334900780.018,932976967950.153,1071744416984.87,841872685892.928,1058342237501.69,1297406518562.34,1317814543503.84,1322303747930.6,1290120721618.31,1116450889304.13,1101307795335.78,1237207507543.68,1332386516827.76,1341226869490.99,1154646768806.14,1480302326087.7,1779669819972.34,1788916663584.79,
Timor-Leste,TLS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690858528.248566,1405428507.39111,2474879917.30578,2013583030.85493,2537973946.97361,3688195717.84524,3984861210.49689,3429119165.34049,2243310322.25222,1398637019.26809,660115000,878016129.901685,1008089569.6068,1657388317.29727,1962136555.45271,3054930156.88799,2184332899.46108,1221302175.8298,
Middle East & North Africa (IDA & IBRD countries),TMN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281506718842.268,339516431934.884,410173516744.974,540654607790.739,381326618697.149,449735152190.886,476854681964.262,554040771313.733,514694569098.308,471502675574.367,340661208432.619,304967149163.459,379921166975.764,459478048136.463,453532396593.598,289307085549.182,433297118780.409,626193291517.94,,
Tonga,TON,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,3935680.63018118,4706841.99300053,5286452.24753767,8876138.89898584,16071091.390885,10002854.1237883,10515031.1111934,14358105.2731411,13965007.7306438,17327873.8964946,20436672.1182395,23004662.7768394,16661847.6434413,22403664.864743,25859690.0416773,23637540.0476863,29117117.7455658,31099044.7667189,35236539.5724517,43965448.9349603,36921856.7896671,35524906.6511813,33205334.0852403,38783001.8014894,,,,,,,28984882.9815143,40140364.1776602,45365567.538829,51468687.2790412,53117509.8324644,51320534.0293089,47295291.5583542,63264139.4323016,53902925.5464006,54118324.8639396,91771910.7602362,103723766.461116,116405417.223103,97232124.5828024,88413230.2482896,121611557.20393,139325702.298595,149617158.57294,161094311.470228,152602553.720003,105045284.149305,110989546.543013,,
South Asia (IDA & IBRD),TSA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,8428672789.85047,9800579443.95462,11334083362.9106,12687971812.0049,15854871498.9846,19159056445.0268,19237923103.7188,19510564606.2805,20860065958.6842,21565787939.6026,20988041622.0839,21768825048.373,24942192963.7534,27661910884.6453,31265068421.9359,35664302317.6315,37040551128.9236,40729151942.8389,43905125947.4468,50783129980.9435,61249566777.9764,64857183050.0375,69973119535.0777,70712133209.8692,76711792703.8889,88809187462.4813,91727718633.5374,101256987010.578,120466899903.864,156671629391.94,201903650551.65,248673158841.773,305985860069.661,382132119228.961,329948653199.204,427066837263.805,538611133391.171,535083972414.576,564721244294.671,588309558714.94,532892398447.168,536576061067.09,605210518129.197,664626573873.762,675225827262.508,593645893947.543,777739661882.457,923326092500.216,937795144111.681,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,45367711384.386,47357814265.867,65021696394.5488,91172608908.4667,74497854144.5321,60958425958.6099,59186451132.2822,59935954481.3472,59603217961.5528,52586370376.1814,65445310167.9963,67130867106.1129,70175283239.8278,82268613549.293,78929398666.4673,81054802915.7188,80535028131.7067,82383274628.5287,85475365294.3748,93020204977.0139,94329070547.8427,86217935351.9228,100925640884.957,118636827652.49,114296751552.358,117684092369.914,149874785340.997,190229045329.162,247507821019.363,289116560218.203,347592685559.441,420570536317.801,321110544776.729,419315789875.569,502776791847.629,495043080425.715,503170177898.805,480737000519.783,371607009336.728,349298416728.95,406206550493.267,455791354847.263,451826045811.922,370861552311.129,489412976717.327,564876089429.477,504088045455.293,
